content,score
"Virou moda agora os restaurantes incomunicáveis. No último mês, 2 pedidos chegaram incompletos e em nenhum dos casos consegui contato com o restaurante, nem pelo app e nem por whats ou telefone, nada. Abri chamado de ajuda pelo aplicativo mas não responderam. Parece que estão aceitando qualquer empresa de fundo de quintal pra plataforma. O mínimo que a empresa deveria ter é uma opção de contato, mas pelo jeito o interesse do usuário não é prioridade por aqui.",1
"Está ruim demais! É preciso melhorar suporte, segurança na entrega, especialmente qd itens vem incorretos. Não conseguimos resolver. Além disso a plataforma fica saindo do ar...",1
"Quando a entrega vem certo é uma maravilha, mas quando vem errado é um descaso com cliente tou aqui com umas compras que não são minhas, e a minha provavelmente foi entregue em outro endereço preciso de suporte pra ver o que faço mas o pedido foi finalizado sentindo totalmente prejudicado e não consigo reembolso. Pois essas coisas que não são minhas o entregador deixou aqui. E as minhas não sei onde foi parar.",1
"Qualidade caiu absurdamente. O App trava, você não tem suporte, a compra é enviada sem carregar a opção de pagamento, se você tem uma falha no pagamento, você tem que realizar um novo pedido, caso seu pedido esteja sem a nota fiscal, você não tem como entrar em contato com ninguém para solicitar, a informação de localização do entregador está errada na maioria das vezes. Se o app fica fora por qualquer motivo, ele não te notifica e deixa você realizar a compra, até retornar que o pedido.",1
"Quando vou pedir no mercado itens que precisam ser pesados, o aplicativo trava e aparace a mesma mensagem repetidas vezes dizendo ""o tempo de entrega mudou, itens que precisam ser pesados não podem ter entrega express"". Tento dar ok mas não adianta, a mensagem não para de piscar e não é possível seguir com a compra. Quando fecho o aplicativo e abro de novo, para ver se esse travamento para, as compras sumiram da sacola.",1
"Não consigo finalizar uma compra de supermercado, parece que é só encher a sacola que o app já trava, e o pior é que nem fica salvo, tem que montar a compra tudo de novo. Precisa melhorar, acabo tendo que ir pessoalmente até o mercado porque o app não funciona bem. Edit: passaram-se 6 meses e o problema persiste.",1
"Tentei fazer um comentário ruim de um restaurante q fui mal atendido e a plataforma não aceita.... Pior experiência q já tive no Ifood, além de demorar 1 hora e 20 minutos, meus lanche e batata chegaram gelado. Não consegui cancelar pelo atraso, pois o restaurante não aceita cancelamento. Péssimo atendimento, não atende ligações e não se posicionam em relação ao status do pedido... Muito ruim",1
"Tive uma experiência horrível com a entrega . Fiz um pedido em um restaurante próximo a minha casa, e o Ifood demorou 1 hora e meia para que um entregador chegasse ao restaurante. Isso depois de terem feito troca de entregadores por 3 vezes. Era horário de almoço, tive que ir pessoalmente buscar meu pedido, mesmo já tendo pago pela taxa de entrega. E depois de quase 30 minutos após ter ido buscar, o entregador chegou em minha residência dizendo que eu não poderia ter feito isso. Péssimo serviço",1
"Pense num app que pra mim poderia não existir! sempre comprei por aqui mas estou seriamente prestes a desinstalar e deletar a conta. Sempre que vou usar (principalmente pra mercado) ele trava, não puxa os itens e sempre que tenho direito a cupom e etc pra mercado selecionado (do qual participa da lista), nunca fica disponivel no final da compra. e quando se trata de delivery também é um problema, absurdo.",1
"Fui utilizar um cupom de desconto para primeira compra em um restaurante, mas então deu erro no pagamento; quando fui trocar a forma de pagamento para continuar a compra, o aplicativo alegou que eu já tinha feito a compra no restaurante antes e por isso não posso usar o cupom de primeira vez, e acabei perdendo um cupom de forma injusta. Não tem algum email para entrar em contato e nem opção de atendimento no app, somente ""perguntas frequentes"" que não me ajudaram a resolver o problema.",1
"Eu usava o app normalmente estranhamente, no último mês, ele decidiu começar a dar problemas de localização, reinstalei, começou a dar uns erros: algumas vezes as coisas vão pelos ares e eu não podia fechar nenhum pedido, desinstalei e instalei novamente, após limpar cache e etc...ficou pior ainda. Agora não faz login e nem código pra cadastro consigo receber. Cada vez pior. Uma decepção",1
"Uso muito o app, e tenho o clube. Mas na minha última compra só teria desconto do clube se a forma de pagamento fosse cartão de crédito, e eu iria pagar via Pix, mesmo colocando dinheiro na carteira não aceitou dar o desconto e só aparece a opção cartão de crédito. Ficou horrível assim, pra que ter o clube se não posso usar as vantagens.",1
"Só pra atualizar, tive novamente o mesmo problema, o aplicativo simplesmente pega o seu dinheiro e nunca devolve, um completo absurdo e descaso !!!!!! Péssima forma de lidar com o cliente, já tive 3 problemas, sendo o terceiro hoje, 11/08, nas duas anteriores falaram que iriam estornar o valor e nunca aconteceu, paguei no débito, é só devolver, ridículo o atendimento e preocupação ao cliente, não usarei e nem recomendo mais o aplicativo.",1
"Insatisfeito! eu queria apenas comprar um papel higiênico, daí não pude pq tinha que ser valor acima de 30 reais, tudo bem....incluí vários itens pra dar mais de 30 e ter meu pedido do papel higiênico atendido. depois que foi debitado me mandam um belo texto que n tem o papel higiênico e que iriam fazer a devolução do valor papel e que segundo as políticas, para débito eu receberia em até 30 dias!!!!!! isso é um absurdo! eu fui obrigado a comprar mais itens pra ter esse item atendido!",1
"Não recomendo, colocam qualquer um como vendedor, então qualquer um fica com seu endereço. Além disso, tem propaganda enganosa, preços baixos no app e aumentam o preço na entrega, entregam menos produto por um preço maior. Pena que é o único app que tem, então acabamos não tendo opção de pedir por outro local.",1
"Caro, aplicativo cheio de pop ups. Cobram caro na política de cupons pra clientes antigos e tem uma comunicação péssima. Me bloquearam e não explicaram o porquê. Usava mais por necessidade do que por gosto. Vou buscar alternativas.",1
"Aplicativo fechando sozinho, e a tal entrega parceira sempre dá problema!",1
Promoções falsas. E sem respaldo para o consumidor. Estou até excluindo o app pelo motivo de falsas promoções. Fui lesado e isso não ilcai ficar assim.,1
"Assim que começo a adicionar itens na sacola, o app trava na transição e fecha sozinho e não salva o que eu já havia escolhido. Péssima experiência.",1
"O que eu vejo os motoboys que colaboram com essa empresa e são agredidos e xingados e o Ifood não faz nada a respeito, não recomendo esse tipo de app .",1
"Roubou meu dinheiro, não entregaram meu pedido e não quiseram devolver meu dinheiro... empresa porca, fraudulenta e criminosa",1
"App lixo. Fiz uma comprar recebi pedido de outra pessoa, app ninguém resolve nada, não tive reembolso e nem recebi o que paguei, mesmo com o pedido de outra pessoa não chegou a 10% do valor que eu paguei pelo que pedi. Postei reclame aqui, depois espalhar nas redes sociais esse assalto que tive dessa empresa lixo. Desinstalei esse lixo de app ladrão.",1
Essas entregas feitas pela loja demora demais Seria melhor se tivesse entrega feita pelos motoboys se a gente pagasse uma pequena taxa motoboy de Fora,1
"Troquei de smartphone e não consigo acessar, está dando erro direto. Desinstalei, instalei novamente e nada. Informa sempre que "" Deu um erro por aqui"" ??? Como resolver???",1
Zero estrela são uns inúteis incompetente comprei uma lancha na promoção pague 1 leve 2 mas não especificaram na promoção que tinha que adicionar duas vezes o mesmo item no carrinho lixos,1
"Não consigo comprar no crédito digital, adicionei um gif card de 100 e não consigo usar este valor da carteira. Se expirar e eu não conseguir usar vou meter um processo nessa poha! Logo que não tem resgate do valor!!!!",1
"fiz o pedido 3 vezes pq tava dando erado, se chega 3 pedidos aq irmão 😁 irmão kkkk, eu mato o motoboy 😁👍🏻",1
"Abre o olho hein ifood, diversos restaurantes no meu APP aparecendo fechado e no da minha esposa abertos. Qual é o lance? Porquê tá rolando isso com meu cadastro?",1
"O botão para finalizar o pedido é chamado de ""revisar pedido"", de forma a induzir o cliente ao erro. Se a pessoa clica achando que vai ter tempo de revisar algo antes de finalizar se dá mal, porque não conseguirá cancelar o pedido depois.",1
"O aplicativo não funciona, sempre da erro.",1
estou aguardando até agora a solução de um problema com entrega de produto errado,1
Nota 0 e a segunda vez que pago e o pedido vem imcompleto.,1
Bloquearam meu dinheiro!!! Preciso de atendimento!!!!!!!!,1
"Atualizando post: Aplicativo contabilizou cupom, porém ao pagar cobrou sem. Fiz contato com atendimento, fui tratado com descaso, apenas enviando mensagens informando q eu precisava ler as regras do cupom. Enviei print expliquei, pediram pra esperar q iam analisar e a resposta foi exatamente o mesmo padrão que enviaram 5 vezes antes. O valor é mínimo, mas o descaso é grande q farei questão de usar outros meios para mostrar minha indignação. Nunca pensei ter este tipo de atendimento do Ifood.",1
Não consigo entrar na minha conta e nem receber msg com o código pq fica aparecendo uma msg em que algo deu errado tente novamente eu já tirei e baixei de novo e msm assim não é possível ser meu celular meu celular é novo s20 FE e já limpei o cach mais nada muda,1
"péssimo serviço. o aplicativo só dá a opção de agendar a entrega e no final, depois de 5 horas esperando cancelam. horrivel",1
"Hj Tô tendo problema com reembolso! Os restaurantes cancelar o pedido e se vc não tiver mais saldo fica por conta , o dia que eles vam estorna! Milha expectativa hj 0! Poderiam da outra opção de pratos antes do cancelamento!",1
"Péssimo, tive problemas 2 vezes que a empresa Habib's vez uma promoção é não compriu com a suas obrigações e o cliente sai como perdedor porque além da empresa não da suporte a própria ifood também não da o suporte para o cliente.",1
"Nenhuma promoção, muito fraco, não está compensando.",1
"Péssimo na hora do suporte não resolve nada, loja não mandou o pedido paguei pelo app e fiquei no prejuízo, já fiz vários pedidos e nunca tinha acontecido quando acontece não tem suporte..... Nunca mais....",1
"iFood, mano, eu não consigo entrar por causa do número de telefone, tentei criar conta tantas vezes, e não consegui entrar, por favor, se vocês não me ajudarem, eu não mudarei minha estrela!",1
